platform,search_keyword,title,price,deadline,category,applicants,posted_date,url,description,ai_score,ai_reason,price_yen
ランサーズ,Excel VBA,【急募】日繰資金繰表自動算出ツールの開発依頼の仕事 [卸売・小売],"20,000円",,,,,https://www.lancers.jp/work/detail/5484458,"クラウドソーシング ランサーズ  仕事を探す  システム開発・運用の仕事  Web・システム開発の仕事  Excelマクロ作成・VBA開発の仕事  【急募】日繰資金繰表自動算出ツールの開発依頼の仕事・依頼
この募集は2026年02月08日に終了しました。
【急募】日繰資金繰表自動算出ツールの開発依頼の仕事 [卸売・小売]

【急募】日繰資金繰表自動算出ツールの開発依頼に関する仕事・募集案件ページです。クラウドソーシングのランサーズで、Excelマクロ作成・VBA開発に関する最適な外注/発注先をお探しの方、副業案件・求人をお探しのフリーランスの方はまず会員登録がおすすめです。

Excelマクロ作成・VBA開発に関連した他の仕事を探す
Webシステム開発・プログラミング
ソフトウェア・業務システム開発
ゲーム制作・開発
サーバー・ネットワーク構築
データベース設計・構築
プロジェクトマネジメント
その他 (システム開発)
株・FX・仮想通貨ツール開発
スクレイピング・データ収集
コード・バグ修正
見積もり募集の結果

 募集期間

5日間

 提案数

43件

 当選人数

0 件

(募集人数1人)

この案件の内容を参考に募集する
案件に提案したい
見積もり募集の内容
依頼主の業種
卸売・小売
提示した予算
20,000円 ~ 50,000円
依頼概要
【依頼概要】
・依頼の背景：
日々の資金管理を効率化するため、日繰資金繰表を自動で算出できるツールが必要です。手作業では時間がかかり、ミスも多いため、自動化を図りたいと考えています。

・詳しい依頼内容：
Excel VBAまたはマクロを使用して、日繰資金繰表を自動的に算出するツールを作成していただきます。具体的には、収入や支出のデータを入力すると、自動で残高や予測などが表示される機能が求められます。

・必要なスキル：
Excel VBAやマクロに関する知識と経験が必須です。また、Excel関数についても理解していることが望ましいです。

【依頼したい内容】
新規マクロ/VBA作成

【必要な機能】
自動算出機能

【希望するスキル】
Excel関数
Googleスプレッドシート

【依頼先選びで重視する点】
なし

一時停止の理由：委託エンジニアが見つけたため
（自動メッセージ）選定期限を経過しても当選決定やキャンセルが行われなかったため、自動キャンセルとなりました。",235,"マッチ: スクレイピング, vba, excel, マクロ, 修正",20000
ランサーズ,スクレイピング,【外国人大歓迎】【緊急】eBay在庫管理ツールの不具合修正＋継続保守エンジニア募集の仕事 [卸売・小売],"20,000 円",,,,,https://www.lancers.jp/work/detail/5497930,プロフィールをご覧いただきありがとうございます。 AIエンジニア / Cognitive AppDev 代表のホサインです。 ■ 専門分野 ChatGPT API・Claude API・LLMを活用した生成AIシステムの設計・開発を得意としています。 業務自動化・DX推進・AIチャットボット・自動応答システムの構築が主な実績です。 ■ 実績 ・累計13件以上のプロジェクト... 続きを読む,205,"マッチ: api, 修正, 自動化, チャットボット, chatgpt",20000
ランサーズ,Excel VBA,【急募】CSV マクロ作成のプロを探しています！ 新規受注と納期変更を受注残と比較して抽出したいの仕事 [商社],"20,000 円",,,,,https://www.lancers.jp/work/detail/5498025,プロフィールをご覧いただき、ありがとうございます。 フリーランスエンジニアとして活動しております。 AI技術およびWeb開発を中心に、要件整理から設計・実装・改善提案まで一貫して対応しています。 単に「作る」だけでなく、目的や背景を理解したうえで、ビジネスにとって本当に必要な形を一緒に考えることを大切にしています。 これまで、業務効率化を目的としたWebシステム開発や、既存サ... 続きを読む,65,"マッチ: マクロ, ai, csv",20000
ランサーズ,WordPress,【急募】WordPressでデザインを忠実に再現できる方を探しています！の仕事 [広告・イベント・プロモーション],"20,000円",,,,,https://www.lancers.jp/work/detail/5500287,Web事業『InnovationX』代表の平野と申します。 使いやすく集客力を高めるWEBサイトを提供します。 ... もっと見る,25,マッチ: wordpress,20000
ランサーズ,Excel VBA,【エクセル】教育機関向け教材販売・学習管理システムの構築（DB型設計・マトリックス集計）の仕事 [新聞・雑誌・出版],"20,000 円",,,,,https://www.lancers.jp/work/detail/5493275,"▼ コンセプト 「作るだけ」じゃない。データ設計から一緒に考えます。 「Excelツールを作ってほしい」というご依頼、大歓迎です。 ただ、私が最も価値を発揮できるのは、その""前段階""。 ・そもそも、このデータ構造で大丈夫？ ・入力項目、もっとシンプルにできない？ ・将来の拡張を見据えた設計になっている？ こうした「上流」の視点から、一緒に考えます。 ▼ 強み ... 続きを読む",20,マッチ: excel,20000
CrowdWorks,ツール開発 納品,【Windows】育成ゲーム自動化ツール開発,"16,500円",2026年01月06日,業務システム・ソフトウェア,18人,2025年12月23日,https://crowdworks.jp/public/jobs/12785105,"【Windows】育成ゲーム自動化ツール開発 業務システム・ソフトウェアの仕事の依頼
kunkunyo
 (2件のレビュー) 本人確認済み 発注ルールチェック未回答
仕事の概要
固定報酬制
	
16,500円


納品希望日
	-

掲載日
	2025年12月23日

応募期限
	2026年01月06日

必要なスキル
	
Python 画像認識
応募状況
応募した人 18 人契約した人 1 人募集人数 1 人気になる！リスト 8 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
【Windows】育成ゲーム自動化ツール開発依頼内容デスクトップで動作する育成ゲームの定期的なアクションを自動化するツールを開発していただきたいです。
実現したいことゲーム内の特定のボタンをクリック決まった順序でアクションを実行指定した時間間隔で繰り返し実行簡単に開始・停止できる操作画面
環境OS: Windows 11対象ゲーム: BattleNationsゲームの種類: デスクトップアプリ
設定ファイルで実行間隔などを変更可能だと嬉しいです。
納品物実行可能なツール（.exe等）簡単な使い方マニュアルソースコード

注意事項ゲームの利用規約を確認済みです個人利用目的のツールです応募時にお願いしたいこと類似案件の開発経験使用予定の技術・ツール大まかな開発スケジュール質問があれば遠慮なくお聞きください
この仕事の特徴
単発 スキマ時間歓迎
クライアント情報
kunkunyo
ありがとう 12 件
本人確認済み
発注ルールチェック未回答
総合評価
5.0
募集実績
4 件
プロジェクト完了率
50 %
kunkunyoの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 ジュン0147	2025/12/27 22:21
 HAMADA2035	2025/12/24 17:08
 ポー２０２５sdf	2025/12/24 17:08
 ShinTech	2025/12/24 13:48
 wefwefwe	2025/12/24 13:40
 si071095	2025/12/24 13:26
 dev_web	2025/12/24 11:58
 taiyo_i	2025/12/24 09:53
 yusuke_1	2025/12/24 06:53
 Sora0404	2025/12/23 17:51
 （退会済み）	2025/12/23 17:51
 （退会済み）	2025/12/23 17:51
 pekopa0111	2025/12/23 17:14
 Subara	2025/12/23 15:49
 ゆう_Web_App開発	2025/12/23 15:41
 （退会済み）	2025/12/23 15:39
 （退会済み）	2025/12/23 15:35
 Aki.AI777	2025/12/23 15:35

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
システム開発の他の求人・仕事を探す
すべての仕事カテゴリ
システム開発
Web開発・システム設計
サイト構築・ウェブ開発
業務システム・ソフトウェア
サーバー・ネットワーク構築
データベース設計・構築
Excel VBA・マクロ開発
スクレイピング・データ収集
Webプログラミング
プロジェクトマネジメント・要件定義
プログラミング講師・メンター
その他（システム開発）
AWS構築・WAF導入
株・FX・仮想通貨ツール開発
顧客管理・CRMシステム開発
Salesforce・SFAシステム開発
受発注システム開発
予約システム開発
勤怠管理システム開発
レスポンシブサイト制作
メタバース開発",225,"マッチ: python, スクレイピング, vba, excel, マクロ",16500
CrowdWorks,ツール開発 納品,Googleカレンダー連携：Excel/CSV→カレンダー形式変換＋差分（新規/変更のみ）同期ツール開発,"10,000円",2026年03月09日,業務システム・ソフトウェア,44人,2026年02月23日,https://crowdworks.jp/public/jobs/12946228,"Googleカレンダー連携：Excel/CSV→カレンダー形式変換＋差分（新規/変更のみ）同期ツール開発 業務システム・ソフトウェアの仕事の依頼
前垣　茜
 (2件のレビュー) 本人確認未提出 発注ルールチェック未回答
仕事の概要
固定報酬制
	
10,000円 〜 30,000円


納品希望日
	2026年03月15日

掲載日
	2026年02月23日

応募期限
	2026年03月09日

必要なスキル
	
Python API
応募状況
応募した人 44 人契約した人 0 人募集人数 1 人気になる！リスト 26 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
依頼概要弊社で作成している訪問予定（Excel/CSV）をGoogleカレンダーへ反映しています。
現在は手動インポートのため、重複や更新漏れが発生します。そこで、以下を実現するツール（またはスクリプト）を開発してくださる方を募集します。実現したいこと（必須要件）Excel / CSV を読み込みGoogleカレンダーに取り込める形式へ変換（単なるCSV生成も可）ただし最重要：
Googleカレンダー側にすでにある予定と比較し、新規のみ追加変更があるものだけ更新変更がないものはスキップ
を自動でおこなう（差分同期）※インポート機能のみでは差分更新が難しいため、Google Calendar APIを用いた実装を想定しています。差分判定の考え方（要提案）予定を一意に識別するため、以下のいずれか（または組み合わせ）でID管理を希望します。（推奨）予定ごとにユニークIDを生成し、Google予定の「説明」や「拡張プロパティ」に保存して照合タイトル＋開始日時＋利用者名などからハッシュ生成して照合対象データ（例）職員名日付開始時刻/終了時刻利用者名サービス内容備考※こちらでサンプルExcel/CSVを提供します。対応カレンダーGoogleカレンダー（単一アカウント）職員ごとに複数カレンダーに分かれている可能性あり（要相談）実装方式（候補）提案歓迎です。
例：Google Apps Script（GAS）＋GoogleスプレッドシートPython（ローカル実行）＋Google Calendar APIWindows向け小ツール（要相談）期待する成果物動作するプログラム（またはGAS）初期設定手順書（非エンジニアでも運用できるレベル）簡単な操作マニュアルエラー時のログ/メッセージ表示重要な非機能要件同じ予定を二重作成しない更新が必要なものだけ更新する（差分同期）トークン/権限などの取り扱いを明確に（秘密保持）予算要相談（まずは概算見積もり希望）
※提案内容（GASかPythonか等）と運用負荷により決めたい応募時に提示してほしい内容実績（Google API / カレンダー連携の経験が分かるもの）実装方式の提案（GAS/Python等）差分更新の設計案（IDの持ち方）概算費用と納期保守対応の可否

要件
・いつまでに納品できるか明確にお知らせ頂ける方
・見積りや作業工程などしっかりしてくれる方
・保守対応してくれる方
・MDS契約必須です

どうぞよろしくお願い致します。


この仕事の特徴
専門スキル歓迎 継続あり
クライアント情報
前垣　茜
ありがとう 18 件
本人確認未提出
発注ルールチェック未回答
総合評価
5.0
募集実績
8 件
プロジェクト完了率
100 %
前垣　茜の詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 岡田賢揮	2026/02/28 18:55
 黒田望	2026/02/28 15:31
 uni0317	2026/02/28 10:51
 幸田@誠実丁寧Web制作	2026/02/27 15:51
 kojin033	2026/02/27 09:40
 yuito1119	2026/02/26 21:24
 yoshiya_Work	2026/02/26 08:57
 Ken_Mori	2026/02/25 20:56
 duke13dora	2026/02/25 15:50
 サイタル	2026/02/25 12:32
 osazworks	2026/02/25 06:56
 peterson	2026/02/24 21:49
 cum38898	2026/02/24 18:01
 gatimuti	2026/02/24 13:42
 dev_web	2026/02/24 13:00
 seichi	2026/02/24 12:21
 m.0523	2026/02/24 10:46
 竹中　純也	2026/02/24 09:35
 Soarデジタルワークス	2026/02/24 09:02
 Yuki",275,"マッチ: python, api, gas, google apps script, apps script",10000
CrowdWorks,WordPress 制作,WordPressで制作するホームページの依頼,"10,000円",2026年03月02日,WordPress制作・導入,37人,2026年02月23日,https://crowdworks.jp/public/jobs/12922618,"WordPressで制作するホームページの依頼 WordPress制作・導入の仕事の依頼
B-ocean
 (39件のレビュー) 本人確認済み 発注ルールチェック未回答
仕事の概要
固定報酬制
	
10,000円 〜 30,000円


納品希望日
	-

掲載日
	2026年02月23日

応募期限
	2026年03月02日
希望イメージ	
単色
カラフル
シンプル
複雑
気軽
厳粛
リーズナブル
高級
伝統的
先進的
女性的
男性的
応募状況
応募した人 37 人契約した人 0 人募集人数 1 人気になる！リスト 15 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
【 概要 】
wordpressでのホームページ作成案件が定期的にございます。
継続的に仕事を発注できるWebエンジニア/デザイナーの方を募集いたします。
やりとりは、チャットのみで問題ありません。

【 依頼内容 】
・依頼工程：WordPress導入/制作、コーディング、デザイン、SEO対策、MEO対策
 
  クライアントが更新可能な簡易マニュアルの提供、Googleアナリティクスの設定

レスポンシブ対応 、 SEO対策、コンテンツの更新がしやすい 
・作業ボリューム：案件により異なりますが、最大で10ページほどです。
　案件により異なるので相談させていただきます。

【 提供素材 】
・基本的にWordPress導入、コーディングの場合、画像、文章等、サーバー、ドメインなどはクライアントにご用意いただきます。
・指定テンプレート、テーマ:相談して決める

使用予定のwordpressテーマをご記載ください(複数可)

【 デザインイメージ 】
・ターゲット層：20〜60代男女

案件により異なります。

・雰囲気：案件により異なります。

【 納期 】
1～2週間程度で納品希望

【 契約金額(税抜) 】
1～3万円くらいで見積もりをお願いします。

※契約金額（税込）からシステム利用料を差し引いた金額が、ワーカーさまの受取金額となります

【 応募方法 】
・自己紹介や実績、ポートフォリオをご提示ください。
・条件提示にてお見積もり金額を入力してください。


・使用予定のwordpressテーマをご記載ください(複数可)

※ポートフォリオのご提示がない場合は見送らせていただきます。

ご質問がありましたら、気軽にお問い合わせください。
応募をお待ちしております！
クライアント情報
B-ocean
ありがとう 72 件
本人確認済み
発注ルールチェック未回答
総合評価
4.9
募集実績
103 件
プロジェクト完了率
90 %
ホームページ制作
B-oceanの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 鳴海大輔	2026/03/01 01:15
 koutaou	2026/02/28 00:13
 土田 遼太	2026/02/25 08:24
 タムラカズコ	2026/02/24 19:37
 INOTEM	2026/02/24 14:00
 むらた/WEBデザイナー	2026/02/24 13:04
 mi_roku	2026/02/24 12:51
 さまた＠誠実Web制作	2026/02/24 11:59
 櫻井 大斗（Web制作）	2026/02/24 09:40
 いしい＠誠実Web制作	2026/02/24 08:26
 山本康平	2026/02/24 08:00
 WEB制作・杉本駿	2026/02/24 02:34
 関美奈子	2026/02/24 00:39
 maikikato	2026/02/23 22:57
 mahiro758	2026/02/23 21:55
 株式会社maji-me	2026/02/23 21:34
 yuta_otomo29	2026/02/23 17:24
 taylor7	2026/02/23 17:03
 フィル@WEB制作者	2026/02/23 16:37
 Hana_Suzu	2026/02/23 14:25

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
ホームページ制作・Webデザインの他の求人・仕事を探す
すべての仕事カテゴリ
ホームページ制作・Webデザイン
WordPress制作・導入
ホームページ作成
Webデザイン
WordPress制作・導入
LP（ランディングページ）制作・デザイン
HTML・CSSコーディング
Webサイト修正・更新・機能追加
アイコン・ボタン・ヘッダー制作
CMS導入
モバイルサイト・スマートフォンサイト制",240,"マッチ: コーディング, html, css, lp, ランディングページ",10000
CrowdWorks,Shopify構築,【Shopify構築】ゴルフ商品の公式サイト制作（Makuake実績あり・素材完備）・継続依頼あり,"10,000円",2025年11月13日,ECサイト制作,10人,2025年11月08日,https://crowdworks.jp/public/jobs/12645514,"【Shopify構築】ゴルフ商品の公式サイト制作（Makuake実績あり・素材完備）・継続依頼あり ECサイト制作の仕事の依頼
KOJI LLC
 (81件のレビュー) 本人確認済み 発注ルールチェック済み
仕事の概要
固定報酬制
	
10,000円 〜 30,000円


納品希望日
	2025年11月18日

掲載日
	2025年11月08日

応募期限
	2025年11月13日
応募状況
応募した人 10 人契約した人 1 人募集人数 1 人気になる！リスト 6 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
新しいゴルフブランド「POSSOT GOLF」の公式ECサイトをShopifyで構築したく、
経験豊富なShopify構築パートナーを募集します。

Makuakeでクラウドファンディングを実施し、すでに写真・動画・テキスト素材はすべて揃っています。

【依頼内容】
・Shopifyストアの新規構築
・トップページ、商品ページ、ブランド紹介ページの作成
・決済設定（クレカ／PayPay／Amazon Pay）
・LINE連携（CRM PLUS on LINEなど）
・基本SEO設定（タイトル・メタディスクリプション）
・レスポンシブ対応（スマホ最適化）

【提供素材】
・写真、動画、コピー、ロゴ、Makuakeページ参考資料一式
・ブランドカラー・フォント指定あり
・ドメイン・Shopifyアカウントは弊社側で用意済み

【希望納期】
契約後1~2週間以内

【希望スキル】
・Shopify構築経験
・日本語で円滑にコミュニケーションできる方
・丁寧な確認・修正対応ができる方

【報酬目安】
10,000〜50,000円（税込・応相談）

【選定の流れ】
① ポートフォリオ・実績URLの共有
② 簡単なZoomまたはChatworkでの打ち合わせ
③ 仕様確定・契約・制作スタート


納品後、作業内容が良ければ継続的に依頼したく思っております。

ご応募お待ちしております！
この仕事の特徴
専門スキル歓迎 継続あり
クライアント情報
KOJI LLC
ありがとう 42 件
本人確認済み
発注ルールチェック済み
総合評価
4.5
募集実績
56 件
プロジェクト完了率
54 %
閲覧頂きありがとうございます！
弊社は様々な商品を輸入・輸出して海外・日本国内に向けて販売をしております。

一緒に働く方々が働きやすい仕組み・環境づくりを徹底しており、基本的にはマニュアルとサポートを完備してます。
質問や相談がしやすい環境と整えておりますので、未経験の方でも安心して作業頂けるかと思います。
主婦の方、本業をやりながら副業としてお仕事したい方など大歓迎です。
宜しくお願いします！
KOJI LLCの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 けんShopify外交官	2025/11/13 10:54
 toppo_tyd	2025/11/11 16:47
 Miki Kentaro	2025/11/10 21:39
 島田@Shopify	2025/11/10 17:36
 Nevercry	2025/11/10 01:46
 Heart!	2025/11/09 23:08
 enipilihp	2025/11/09 16:04
 ミカサ・アッカーマン	2025/11/08 14:46
 荻野 千尋	2025/11/08 14:45
 H.D Lab	2025/11/08 14:39

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
ECサイト・ネットショップ構築の他の求人・仕事を探す
すべての仕事カテゴリ
ECサイト・ネットショップ構築
ECサイト制作
ECサイト制作
ECサイトデザイン
ECサイト運用ツール開発
商品紹介文作成
ECコンサルティング",120,"マッチ: shopify, seo, 修正, ツール開発, line",10000
CrowdWorks,Shopify構築,【Shopify構築】革財布の公式サイト制作（Makuake実績あり・素材完備）・継続依頼あり,"10,000円",2026年02月10日,ECサイト制作,16人,2026年02月03日,https://crowdworks.jp/public/jobs/12899251,"【Shopify構築】革財布の公式サイト制作（Makuake実績あり・素材完備）・継続依頼あり ECサイト制作の仕事の依頼
KOJI LLC
 (81件のレビュー) 本人確認済み 発注ルールチェック済み
仕事の概要
固定報酬制
	
10,000円 〜 30,000円


納品希望日
	2026年02月15日

掲載日
	2026年02月03日

応募期限
	2026年02月10日
応募状況
応募した人 16 人契約した人 1 人募集人数 1 人気になる！リスト 8 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
トルコ製の革ブランド「TRUSADOR」の公式ECサイトをShopifyで構築したく、
経験豊富なShopify構築パートナーを募集します。

Makuakeでクラウドファンディングを実施し、すでに写真・動画・テキスト素材はすべて揃っています。

【依頼内容】
・Shopifyストアの新規構築
・トップページ、商品ページ、ブランド紹介ページの作成
・決済設定
・LINE連携
・その他販売開始に必要な設定全て

【提供素材】
・写真、動画、ロゴ、Makuakeページ一式
・Shopifyアカウントは弊社側で用意済み

【希望納期】
契約後1~2週間以内

【希望スキル】
・Shopify構築経験
・日本語で円滑にコミュニケーションできる方
・丁寧な確認・修正対応ができる方

【報酬目安】
10,000円〜20,000円（税込・応相談）

【選定の流れ】
① ポートフォリオ・実績URLの共有
② 簡単なZoomまたはChatworkでの打ち合わせ
③ 仕様確定・契約・制作スタート

納品後、作業内容が良ければ継続的に依頼したく思っております。

ご応募お待ちしております。
この仕事の特徴
専門スキル歓迎 継続あり
クライアント情報
KOJI LLC
ありがとう 42 件
本人確認済み
発注ルールチェック済み
総合評価
4.5
募集実績
56 件
プロジェクト完了率
54 %
閲覧頂きありがとうございます！
弊社は様々な商品を輸入・輸出して海外・日本国内に向けて販売をしております。

一緒に働く方々が働きやすい仕組み・環境づくりを徹底しており、基本的にはマニュアルとサポートを完備してます。
質問や相談がしやすい環境と整えておりますので、未経験の方でも安心して作業頂けるかと思います。
主婦の方、本業をやりながら副業としてお仕事したい方など大歓迎です。
宜しくお願いします！
KOJI LLCの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 bond0166	2026/02/09 14:54
 y715304	2026/02/09 13:32
 ssworks_89	2026/02/09 12:34
 忍田亜衣里	2026/02/06 18:30
 KS_Style	2026/02/04 18:51
 植田　雅樹	2026/02/04 11:08
 中村 駿輝	2026/02/04 09:13
 れい＠Shopify専門	2026/02/03 21:55
 webMark.	2026/02/03 21:03
 Hiro_EC・SNS	2026/02/03 20:25
 Actif Shop	2026/02/03 19:14
 まさき19	2026/02/03 18:23
 bamboo_dev	2026/02/03 18:13
 アチュアチュ	2026/02/03 17:45
 fujiwara87	2026/02/03 17:41
 河野 翔也	2026/02/03 17:33

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
ECサイト・ネットショップ構築の他の求人・仕事を探す
すべての仕事カテゴリ
ECサイト・ネットショップ構築
ECサイト制作
ECサイト制作
ECサイトデザイン
ECサイト運用ツール開発
商品紹介文作成
ECコンサルティング",105,"マッチ: shopify, 修正, ツール開発, line, 納品",10000
CrowdWorks,データ加工 変換,【初回1回＋年間3回】テキスト形式データ（施設情報データ）の加工・修正,"10,000円",2025年10月27日,"ーあり、対象のデータなのかを識別可能

▼データ納品期間
弊社からデータを送付してから約1週間で対応し納品いただけること

▼データ量に関して
47都道府県別で、最も多いデータ量である東京都で38,000行。そのうち加工・修正対象は239行。

【 期間 】
弊社からのデータ送付から、1週間程度で納品
※初回1回だけではなく、問題なければ定期更新も継続して依頼したいと思います
→定期更新については",31人,2025年10月20日,https://crowdworks.jp/public/jobs/12578110,"【初回1回＋年間3回】テキスト形式データ（施設情報データ）の加工・修正 データクレンジングの仕事の依頼
web会社員
 (0件のレビュー) 本人確認未提出 発注ルールチェック未回答
仕事の概要
固定報酬制
	
10,000円 〜 30,000円


納品希望日
	-

掲載日
	2025年10月20日

応募期限
	2025年10月27日
応募状況
応募した人 31 人契約した人 0 人募集人数 1 人気になる！リスト 14 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
【 概要 】
テキスト形式データ（POIデータ）の修正・加工をしてくれる方を募集します。（初回1回と年間3回）

【 依頼内容 】
テキストデータ（POIデータ）にある学校名称の先頭部分を削除／フリガナの不要語を削除。
初回のデータ修正で、以下の作業をしていただいた後、双方問題なければ定期更新が年三回ありますので、
同一作業をお願いしたいと思っております。

▼具体的なデータ加工内容
2項目①大学名と②大学名のフリガナに対して以下の修正・加工。
大学名の「“私立” “国立” “公立” などの設置者種別を先頭から削除」
大学名の「フリガナ列において“シリツ”“コクリツ”“コウリツ”などを削除」
※各行に施設カテゴリーあり、対象のデータなのかを識別可能

▼データ納品期間
弊社からデータを送付してから約1週間で対応し納品いただけること

▼データ量に関して
47都道府県別で、最も多いデータ量である東京都で38,000行。そのうち加工・修正対象は239行。

【 期間 】
弊社からのデータ送付から、1週間程度で納品
※初回1回だけではなく、問題なければ定期更新も継続して依頼したいと思います
→定期更新については、6月、10月、2月の3回
※詳しくはご相談の上決めたいと思います。

【 契約金額(税抜) 】
初回1万円。定期更新で1回7,000円。
※契約金額（税込）からシステム利用料を差し引いた金額が、ワーカーさまの受取金額となります

【 重視する点・開発経験 】
初回のデータ加工から、加工内容をシステム化し簡単にデータ加工できること。
データ加工後に抜けや誤変換がないか簡易チェックを依頼できること。

【 応募方法 】
・簡単な自己紹介や実績をご提示ください。
・条件提示にてお見積もり金額を入力してください。
※初回1回と定期的な年間3回更新、別で見積もりを出してください

ご質問がありましたら、気軽にお問い合わせください。
応募をお待ちしております！
この仕事の特徴
専門スキル歓迎 単発 継続あり
クライアント情報
web会社員
ありがとう 0 件
本人確認未提出
発注ルールチェック未回答
総合評価
-
募集実績
1 件
プロジェクト完了率
-
web会社員の詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 carrotRakko	2025/10/25 16:07
 shsora	2025/10/23 16:33
 nobu11270316	2025/10/22 23:13
 hiroyuki920603	2025/10/21 17:16
 自動化ツール	2025/10/21 12:48
 M-Tamura	2025/10/21 12:03
 DelightTech	2025/10/21 11:16
 RRR7	2025/10/20 21:33
 芭蕉	2025/10/20 21:16
 kokosodan	2025/10/20 18:46
 basebb434	2025/10/20 18:23
 kana	2025/10/20 17:07
 RPA_Miyazaki	2025/10/20 16:37
 @ POKEMON @	2025/10/20 16:34
 suzukioo	2025/10/20 15:56
 TkWorks969	2025/10/20 15:45
 rubekura	2025/10/20 15:44
 tan_358	2025/10/20 15:19
 fukada_	2025/10/20 15:18
 Achisana	2025/10/20 14:40

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
システム開発の他の求人・仕事を探す
すべての仕事カテゴリ
システム開発
保守・運用・更新
システム管理・更新・保守
テスト・検証・デバッグ
Webサイト更新・保守
データクレンジング
セキュリティ対策
品質評価",60,"マッチ: 修正, 自動化, 納品",10000
ランサーズ,Shopify,【Shopify】越境ECの初期設定代行（配送・関税・多言語設定のみ / 商品登録前）の仕事 [IT・通信・インターネット],"10,000円",,,,,https://www.lancers.jp/work/detail/5500294,HP作成やfacebookページ作成代行サービスを行なっています。 又作成だけでなく運営代行サービスも行なってい... もっと見る,25,マッチ: shopify,10000
